英雄A(阵营1),英雄B(阵营2),对局序号,单局胜负摘要,蓝方阵容(5人),红方阵容(5人)
达摩,大司命,10,阵营2 胜利,"达摩,海诺,百里守约,刘备,大禹","大司命,女娲,元流之子(射手),司马懿,少司缘"
达摩,大司命,11,阵营1 胜利,"大司命,元流之子(法师),蚩奼,宫本武藏,大乔","达摩,嫦娥,元流之子(射手),阿古朵,张飞"
达摩,大司命,12,阵营1 胜利,"大司命,甄姬,戈娅,宫本武藏,张飞","达摩,嫦娥,元流之子(射手),铠,刘邦"
达摩,大司命,13,阵营1 胜利,"达摩,嫦娥,戈娅,韩信,桑启","大司命,诸葛亮,元流之子(射手),梦奇,张飞"
达摩,大司命,14,阵营1 胜利,"达摩,大乔,百里守约,裴擒虎,大禹","大司命,不知火舞,艾琳,马超,杨玉环"
达摩,大司命,15,阵营2 胜利,"达摩,高渐离,蚩奼,裴擒虎,张飞","大司命,大乔,李信,娜可露露,太乙真人"
达摩,大司命,16,阵营1 胜利,"达摩,嫦娥,元流之子(射手),暃,刘邦","大司命,甄姬,敖隐,橘右京,赵怀真"
达摩,大司命,17,阵营1 胜利,"大司命,貂蝉,黄忠,赵云,少司缘","达摩,诸葛亮,李信,铠,项羽"
达摩,大司命,18,阵营2 胜利,"达摩,嫦娥,蚩奼,娜可露露,鲁班大师","大司命,海诺,孙尚香,裴擒虎,盾山"
达摩,大司命,19,阵营2 胜利,"大司命,艾琳,海诺,镜,刘邦","达摩,不知火舞,狄仁杰,兰陵王,元流之子(辅助)"
达摩,马超,1,阵营1 胜利,"马超,嫦娥,狄仁杰,韩信,张飞","达摩,女娲,元流之子(射手),镜,刘邦"
达摩,马超,2,阵营1 胜利,"马超,沈梦溪,虞姬,阿古朵,空空儿","达摩,嫦娥,元流之子(射手),百里玄策,赵怀真"
达摩,马超,3,阵营2 胜利,"达摩,嫦娥,苍,李白,少司缘","马超,沈梦溪,公孙离,镜,廉颇"
达摩,马超,4,阵营1 胜利,"达摩,上官婉儿,后羿,暃,赵怀真","马超,沈梦溪,公孙离,大司命,杨玉环"
达摩,马超,5,阵营2 胜利,"马超,高渐离,敖隐,宫本武藏,桑启","达摩,女娲,蚩奼,镜,盾山"
达摩,马超,6,阵营1 胜利,"马超,小乔,戈娅,赵云,张飞","达摩,嫦娥,孙权,暃,大禹"
达摩,马超,7,阵营2 胜利,"马超,金蝉,蚩奼,阿古朵,空空儿","达摩,不知火舞,元流之子(射手),暃,廉颇"
达摩,马超,8,阵营1 胜利,"马超,杨玉环,元流之子(射手),百里玄策,桑启","达摩,太乙真人,戈娅,宫本武藏,少司缘"
达摩,马超,9,阵营1 胜利,"马超,沈梦溪,元流之子(射手),暃,廉颇","达摩,武则天,戈娅,裴擒虎,苏烈"
达摩,马超,10,阵营1 胜利,"马超,女娲,李信,司马懿,杨玉环","达摩,周瑜,元流之子(射手),阿古朵,盾山"
达摩,马超,11,阵营2 胜利,"马超,甄姬,苍,哪吒,元流之子(辅助)","达摩,不知火舞,公孙离,镜,朵莉亚"
达摩,马超,12,阵营1 胜利,"达摩,貂蝉,黄忠,孙悟空,太乙真人","马超,诸葛亮,戈娅,钟无艳,钟馗"
达摩,马超,13,阵营1 胜利,"马超,嫦娥,戈娅,裴擒虎,张飞","达摩,海诺,元流之子(射手),典韦,太乙真人"
达摩,马超,14,阵营1 胜利,"达摩,甄姬,公孙离,赵云,大乔","马超,嫦娥,蚩奼,典韦,鬼谷子"
达摩,马超,15,阵营1 胜利,"达摩,女娲,鲁班七号,阿古朵,盾山","马超,甄姬,戈娅,暃,大禹"
达摩,马超,16,阵营1 胜利,"马超,甄姬,狄仁杰,镜,元流之子(辅助)","达摩,海月,元流之子(射手),宫本武藏,苏烈"
达摩,马超,17,阵营1 胜利,"马超,貂蝉,戈娅,司马懿,苏烈","达摩,嫦娥,元流之子(射手),裴擒虎,杨玉环"
达摩,马超,18,阵营2 胜利,"达摩,安琪拉,敖隐,赵云,太乙真人","马超,女娲,百里守约,裴擒虎,刘邦"
达摩,马超,19,阵营1 胜利,"马超,嫦娥,后羿,裴擒虎,鲁班大师","达摩,武则天,元流之子(射手),云缨,少司缘"
达摩,蒙恬,1,阵营2 胜利,"达摩,弈星,虞姬,铠,刘邦","蒙恬,不知火舞,蚩奼,娜可露露,墨子"
达摩,蒙恬,2,阵营2 胜利,"达摩,大乔,敖隐,铠,大禹","蒙恬,武则天,虞姬,赵云,元流之子(辅助)"
达摩,蒙恬,3,阵营2 胜利,"蒙恬,干将莫邪,百里守约,司马懿,张良","达摩,武则天,元流之子(射手),暃,刘邦"
达摩,蒙恬,4,阵营2 胜利,"达摩,安琪拉,敖隐,镜,瑶","蒙恬,女娲,蚩奼,阿古朵,朵莉亚"
达摩,蒙恬,5,阵营1 胜利,"蒙恬,妲己,元流之子(射手),韩信,廉颇","达摩,貂蝉,戈娅,马超,东皇太一"
达摩,蒙恬,6,阵营1 胜利,"达摩,嫦娥,蚩奼,大司命,刘邦","蒙恬,甄姬,元流之子(射手),马超,赵怀真"
达摩,蒙恬,7,阵营1 胜利,"达摩,女娲,狄仁杰,裴擒虎,刘邦","蒙恬,西施,虞姬,诸葛亮,大禹"
达摩,蒙恬,8,阵营1 胜利,"达摩,女娲,莱西奥,裴擒虎,元流之子(辅助)","蒙恬,杨玉环,元流之子(射手),橘右京,廉颇"
达摩,蒙恬,9,阵营2 胜利,"达摩,沈梦溪,敖隐,赵云,盾山","蒙恬,女娲,苍,裴擒虎,大禹"
达摩,蒙恬,10,阵营2 胜利,"达摩,海诺,元流之子(射手),诸葛亮,张飞","蒙恬,甄姬,蚩奼,云缨,刘邦"
达摩,蒙恬,11,阵营1 胜利,"达摩,安琪拉,公孙离,宫本武藏,张飞","蒙恬,沈梦溪,元流之子(射手),赵云,廉颇"
达摩,蒙恬,12,阵营2 胜利,"达摩,元流之子(法师),敖隐,孙悟空,张飞","蒙恬,高渐离,元流之子(射手),露娜,苏烈"
达摩,蒙恬,13,阵营2 胜利,"蒙恬,小乔,元流之子(射手),镜,孙膑","达摩,沈梦溪,公孙离,杨戬,张飞"
达摩,蒙恬,14,阵营2 胜利,"蒙恬,女娲,狄仁杰,澜,太乙真人","达摩,小乔,李信,镜,大乔"
达摩,蒙恬,15,阵营2 胜利,"蒙恬,女娲,戈娅,兰陵王,少司缘","达摩,干将莫邪,元流之子(射手),马超,张飞"
达摩,蒙恬,16,阵营1 胜利,"蒙恬,女娲,艾琳,孙悟空,盾山","达摩,沈梦溪,苍,李信,太乙真人"
达摩,蒙恬,17,阵营1 胜利,"蒙恬,貂蝉,公孙离,马超,鲁班大师","达摩,海月,元流之子(射手),阿古朵,少司缘"
达摩,蒙恬,18,阵营1 胜利,"达摩,海诺,蚩奼,盘古,太乙真人","蒙恬,小乔,元流之子(射手),马超,苏烈"
达摩,蒙恬,19,阵营2 胜利,"蒙恬,元流之子(法师),艾琳,阿轲,苏烈","达摩,武则天,公孙离,盘古,鲁班大师"
达摩,盘古,1,阵营2 胜利,"达摩,沈梦溪,敖隐,赵云,元流之子(辅助)","盘古,杨玉环,后羿,百里玄策,瑶"
达摩,盘古,2,阵营1 胜利,"盘古,嫦娥,狄仁杰,云缨,盾山","达摩,西施,公孙离,韩信,刘邦"
达摩,盘古,3,阵营1 胜利,"盘古,嫦娥,百里守约,露娜,少司缘","达摩,杨玉环,李信,韩信,大乔"
达摩,盘古,4,阵营1 胜利,"达摩,沈梦溪,后羿,镜,刘邦","盘古,女娲,狄仁杰,露娜,张飞"
达摩,盘古,5,阵营2 胜利,"盘古,不知火舞,元流之子(射手),阿古朵,赵怀真","达摩,沈梦溪,蚩奼,赵云,大禹"
达摩,盘古,6,阵营1 胜利,"盘古,女娲,戈娅,铠,大乔","达摩,小乔,元流之子(射手),杨戬,苏烈"
达摩,盘古,7,阵营2 胜利,"盘古,海月,孙权,裴擒虎,张飞","达摩,嫦娥,蚩奼,澜,少司缘"
达摩,盘古,8,阵营2 胜利,"盘古,诸葛亮,狄仁杰,阿古朵,廉颇","达摩,元流之子(法师),艾琳,橘右京,亚瑟"
达摩,盘古,9,阵营1 胜利,"盘古,不知火舞,元流之子(射手),百里玄策,苏烈","达摩,女娲,苍,阿古朵,张飞"
达摩,盘古,10,阵营1 胜利,"达摩,小乔,敖隐,马超,苏烈","盘古,貂蝉,元流之子(射手),云缨,太乙真人"
达摩,盘古,11,阵营1 胜利,"达摩,沈梦溪,艾琳,暃,少司缘","盘古,海月,元流之子(射手),典韦,东皇太一"
达摩,盘古,12,阵营2 胜利,"达摩,高渐离,孙权,雅典娜,张飞","盘古,干将莫邪,李信,镜,刘邦"
达摩,盘古,13,阵营1 胜利,"达摩,沈梦溪,元流之子(射手),阿古朵,庄周","盘古,女娲,公孙离,元流之子(刺客),桑启"
达摩,盘古,14,阵营1 胜利,"盘古,女娲,戈娅,孙悟空,大禹","达摩,大乔,蚩奼,裴擒虎,张飞"
达摩,盘古,15,阵营2 胜利,"盘古,沈梦溪,孙权,裴擒虎,赵怀真","达摩,杨玉环,元流之子(射手),澜,少司缘"
达摩,盘古,16,阵营2 胜利,"达摩,沈梦溪,戈娅,杨玉环,张飞","盘古,甄姬,元流之子(射手),裴擒虎,钟馗"
达摩,盘古,17,阵营1 胜利,"达摩,小乔,敖隐,阿古朵,元流之子(辅助)","盘古,安琪拉,后羿,云中君,张良"
达摩,盘古,18,阵营1 胜利,"达摩,弈星,戈娅,曜,少司缘","盘古,海月,元流之子(射手),李元芳,苏烈"
达摩,盘古,19,阵营2 胜利,"盘古,貂蝉,艾琳,赵云,孙膑","达摩,海月,元流之子(射手),韩信,张飞"
达摩,夏洛特,1,阵营2 胜利,"夏洛特,武则天,伽罗,赵云,项羽","达摩,甄姬,孙权,暃,张飞"
达摩,夏洛特,2,阵营2 胜利,"达摩,不知火舞,戈娅,杨戬,女娲","夏洛特,上官婉儿,元流之子(射手),李白,太乙真人"
达摩,夏洛特,3,阵营2 胜利,"达摩,杨玉环,蚩奼,马超,东皇太一","夏洛特,嫦娥,戈娅,橘右京,少司缘"
达摩,夏洛特,4,阵营2 胜利,"夏洛特,沈梦溪,元流之子(射手),大司命,大禹","达摩,不知火舞,孙权,暃,张飞"
达摩,夏洛特,5,阵营1 胜利,"达摩,嫦娥,蚩奼,橘右京,张飞","夏洛特,貂蝉,苍,裴擒虎,苏烈"
达摩,夏洛特,6,阵营1 胜利,"夏洛特,姜子牙,百里守约,马超,亚瑟","达摩,上官婉儿,狄仁杰,典韦,少司缘"
达摩,夏洛特,7,阵营2 胜利,"达摩,杨玉环,艾琳,元流之子(刺客),盾山","夏洛特,上官婉儿,后羿,兰陵王,鲁班大师"
达摩,夏洛特,8,阵营2 胜利,"夏洛特,杨玉环,元流之子(射手),孙悟空,刘邦","达摩,诸葛亮,苍,裴擒虎,太乙真人"
达摩,夏洛特,9,阵营2 胜利,"夏洛特,嫦娥,公孙离,杨戬,大乔","达摩,女娲,元流之子(射手),诸葛亮,少司缘"
达摩,夏洛特,10,阵营1 胜利,"夏洛特,小乔,孙权,镜,苏烈","达摩,不知火舞,戈娅,梦奇,大禹"
达摩,夏洛特,11,阵营1 胜利,"夏洛特,嫦娥,蚩奼,杨戬,瑶","达摩,姜子牙,李信,镜,朵莉亚"
达摩,夏洛特,12,阵营1 胜利,"达摩,干将莫邪,后羿,暃,杨玉环","夏洛特,不知火舞,元流之子(射手),橘右京,少司缘"
达摩,夏洛特,13,阵营2 胜利,"达摩,貂蝉,戈娅,梦奇,盾山","夏洛特,海诺,艾琳,百里玄策,元流之子(辅助)"
达摩,夏洛特,14,阵营2 胜利,"达摩,海月,蚩奼,阿古朵,朵莉亚","夏洛特,小乔,戈娅,宫本武藏,太乙真人"
达摩,夏洛特,15,阵营1 胜利,"达摩,诸葛亮,虞姬,裴擒虎,少司缘","夏洛特,海月,戈娅,云缨,桑启"
达摩,夏洛特,16,阵营1 胜利,"夏洛特,女娲,蚩奼,孙悟空,庄周","达摩,沈梦溪,鲁班七号,赵云,墨子"
达摩,夏洛特,17,阵营1 胜利,"夏洛特,不知火舞,元流之子(射手),孙悟空,苏烈","达摩,甄姬,苍,兰陵王,大乔"
达摩,夏洛特,18,阵营2 胜利,"夏洛特,张良,公孙离,元流之子(刺客),少司缘","达摩,沈梦溪,苍,司马懿,刘邦"
达摩,夏洛特,19,阵营2 胜利,"达摩,杨玉环,元流之子(射手),百里玄策,张良","夏洛特,小乔,孙权,裴擒虎,少司缘"
达摩,司空震,1,阵营1 胜利,"达摩,高渐离,艾琳,大司命,盾山","司空震,周瑜,蚩奼,宫本武藏,少司缘"
达摩,司空震,2,阵营1 胜利,"达摩,沈梦溪,戈娅,马超,杨玉环","司空震,诸葛亮,虞姬,暃,少司缘"
达摩,司空震,3,阵营2 胜利,"达摩,安琪拉,戈娅,裴擒虎,少司缘","司空震,不知火舞,元流之子(射手),橘右京,盾山"
达摩,司空震,4,阵营2 胜利,"达摩,女娲,敖隐,盘古,庄周","司空震,沈梦溪,孙尚香,阿古朵,张飞"
达摩,司空震,5,阵营2 胜利,"达摩,金蝉,敖隐,马超,少司缘","司空震,女娲,公孙离,诸葛亮,苏烈"
达摩,司空震,6,阵营2 胜利,"达摩,甄姬,元流之子(射手),裴擒虎,张飞","司空震,小乔,戈娅,马超,元流之子(坦克)"
达摩,司空震,7,阵营2 胜利,"司空震,小乔,李信,裴擒虎,盾山","达摩,西施,敖隐,元流之子(刺客),大乔"
达摩,司空震,8,阵营1 胜利,"司空震,高渐离,戈娅,大司命,刘邦","达摩,西施,艾琳,诸葛亮,盾山"
达摩,司空震,9,阵营2 胜利,"司空震,张良,戈娅,诸葛亮,廉颇","达摩,高渐离,公孙离,韩信,张飞"
达摩,司空震,10,阵营2 胜利,"达摩,女娲,马可波罗,大司命,苏烈","司空震,大乔,戈娅,杨戬,张飞"
达摩,司空震,11,阵营2 胜利,"达摩,貂蝉,戈娅,韩信,张飞","司空震,西施,元流之子(射手),大司命,少司缘"
达摩,司空震,12,阵营1 胜利,"司空震,诸葛亮,元流之子(射手),典韦,杨玉环","达摩,弈星,戈娅,阿古朵,东皇太一"
达摩,司空震,13,阵营1 胜利,"达摩,杨玉环,蚩奼,裴擒虎,桑启","司空震,女娲,孙权,宫本武藏,刘邦"
达摩,司空震,14,阵营2 胜利,"司空震,甄姬,孙权,娜可露露,孙膑","达摩,海月,李信,阿古朵,杨玉环"
达摩,司空震,15,阵营2 胜利,"达摩,杨玉环,元流之子(射手),曜,刘邦","司空震,甄姬,鲁班七号,裴擒虎,大乔"
达摩,司空震,16,阵营2 胜利,"达摩,高渐离,敖隐,裴擒虎,赵怀真","司空震,沈梦溪,李元芳,暃,太乙真人"
达摩,司空震,17,阵营2 胜利,"司空震,沈梦溪,公孙离,杨戬,张飞","达摩,小乔,戈娅,云缨,刘邦"
达摩,司空震,18,阵营1 胜利,"司空震,太乙真人,蚩奼,百里玄策,瑶","达摩,不知火舞,元流之子(射手),哪吒,大禹"
达摩,司空震,19,阵营2 胜利,"司空震,大乔,苍,马超,廉颇","达摩,不知火舞,蚩奼,镜,刘邦"
达摩,赵怀真,1,阵营2 胜利,"达摩,高渐离,鲁班七号,盘古,盾山","赵怀真,沈梦溪,公孙离,裴擒虎,少司缘"
达摩,赵怀真,2,阵营2 胜利,"赵怀真,安琪拉,公孙离,兰陵王,少司缘","达摩,沈梦溪,苍,云缨,大禹"
达摩,赵怀真,3,阵营1 胜利,"赵怀真,大乔,戈娅,韩信,少司缘","达摩,嫦娥,元流之子(射手),影,苏烈"
达摩,赵怀真,4,阵营2 胜利,"赵怀真,女娲,戈娅,露娜,少司缘","达摩,貂蝉,公孙离,裴擒虎,苏烈"
达摩,赵怀真,5,阵营1 胜利,"达摩,大乔,孙尚香,阿轲,墨子","元流之子(射手),赵怀真,女娲,云缨,少司缘"
达摩,赵怀真,6,阵营1 胜利,"赵怀真,沈梦溪,敖隐,曜,盾山","达摩,小乔,元流之子(射手),暃,蔡文姬"
达摩,赵怀真,7,阵营1 胜利,"赵怀真,女娲,公孙离,韩信,鲁班大师","达摩,诸葛亮,蚩奼,云缨,刘邦"
达摩,赵怀真,8,阵营2 胜利,"赵怀真,嫦娥,元流之子(射手),孙悟空,少司缘","达摩,甄姬,百里守约,宫本武藏,刘邦"
达摩,赵怀真,9,阵营2 胜利,"赵怀真,妲己,戈娅,赵云,刘邦","达摩,诸葛亮,虞姬,梦奇,桑启"
达摩,赵怀真,10,阵营2 胜利,"达摩,妲己,敖隐,镜,墨子","赵怀真,女娲,虞姬,橘右京,蔡文姬"
达摩,赵怀真,11,阵营2 胜利,"达摩,嫦娥,百里守约,裴擒虎,少司缘","赵怀真,上官婉儿,戈娅,蚩奼,刘邦"
达摩,赵怀真,12,阵营1 胜利,"赵怀真,海月,戈娅,阿古朵,大禹","达摩,武则天,后羿,宫本武藏,苏烈"
达摩,赵怀真,13,阵营1 胜利,"达摩,武则天,百里守约,李白,大禹","赵怀真,沈梦溪,莱西奥,赵云,张飞"
达摩,赵怀真,14,阵营1 胜利,"达摩,大乔,孙权,暃,刘禅","赵怀真,海诺,艾琳,元流之子(刺客),少司缘"
达摩,赵怀真,15,阵营2 胜利,"达摩,貂蝉,蚩奼,暃,张飞","赵怀真,大乔,艾琳,曜,盾山"
达摩,赵怀真,16,阵营2 胜利,"达摩,不知火舞,百里守约,韩信,元流之子(辅助)","赵怀真,大乔,孙权,哪吒,少司缘"
达摩,赵怀真,17,阵营1 胜利,"达摩,不知火舞,戈娅,宫本武藏,少司缘","赵怀真,嫦娥,苍,韩信,鲁班大师"
达摩,赵怀真,18,阵营1 胜利,"赵怀真,干将莫邪,李信,裴擒虎,项羽","达摩,嫦娥,敖隐,云缨,大禹"
达摩,赵怀真,19,阵营1 胜利,"赵怀真,女娲,鲁班七号,百里玄策,鲁班大师","达摩,武则天,戈娅,露娜,大禹"
达摩,影,1,阵营1 胜利,"达摩,不知火舞,蚩奼,诸葛亮,少司缘","影,沈梦溪,百里守约,暃,张飞"
达摩,影,2,阵营1 胜利,"影,干将莫邪,李信,马超,苏烈","达摩,大乔,元流之子(射手),韩信,少司缘"
达摩,影,3,阵营1 胜利,"达摩,诸葛亮,元流之子(射手),韩信,廉颇","影,海月,公孙离,裴擒虎,苏烈"
达摩,影,4,阵营2 胜利,"达摩,诸葛亮,后羿,裴擒虎,少司缘","影,沈梦溪,元流之子(射手),镜,盾山"
达摩,影,5,阵营2 胜利,"达摩,弈星,司空震,云缨,张飞","影,小乔,艾琳,铠,盾山"
达摩,影,6,阵营2 胜利,"影,嫦娥,苍,杨戬,刘邦","达摩,小乔,元流之子(射手),赵云,廉颇"
达摩,影,7,阵营2 胜利,"达摩,王昭君,虞姬,澜,张飞","影,大乔,元流之子(射手),大司命,庄周"
达摩,影,8,阵营1 胜利,"影,不知火舞,艾琳,裴擒虎,盾山","达摩,大乔,戈娅,马超,大禹"
达摩,影,9,阵营1 胜利,"影,沈梦溪,孙权,孙悟空,少司缘","达摩,嫦娥,虞姬,诸葛亮,刘邦"
达摩,影,10,阵营1 胜利,"达摩,不知火舞,元流之子(射手),裴擒虎,鬼谷子","影,干将莫邪,百里守约,韩信,廉颇"
达摩,影,11,阵营2 胜利,"影,武则天,艾琳,孙悟空,元流之子(辅助)","达摩,嫦娥,公孙离,韩信,苏烈"
达摩,影,12,阵营2 胜利,"影,沈梦溪,元流之子(射手),孙悟空,苏烈","达摩,不知火舞,蚩奼,马超,张飞"
达摩,影,13,阵营2 胜利,"影,沈梦溪,孙权,裴擒虎,张飞","达摩,诸葛亮,元流之子(射手),云中君,刘邦"
达摩,影,14,阵营2 胜利,"影,大乔,虞姬,露娜,太乙真人","达摩,诸葛亮,蚩奼,孙悟空,盾山"
达摩,影,15,阵营1 胜利,"达摩,沈梦溪,敖隐,橘右京,少司缘","影,武则天,公孙离,元流之子(刺客),苏烈"
达摩,影,16,阵营2 胜利,"影,弈星,蚩奼,阿古朵,钟馗","达摩,杨玉环,元流之子(射手),刘备,盾山"
达摩,影,17,阵营2 胜利,"达摩,女娲,莱西奥,韩信,鲁班大师","影,武则天,元流之子(射手),裴擒虎,赵怀真"
达摩,影,18,阵营2 胜利,"达摩,王昭君,海诺,铠,刘邦","影,小乔,虞姬,司马懿,大乔"
达摩,影,19,阵营1 胜利,"影,嫦娥,元流之子(射手),娜可露露,苏烈","达摩,海诺,敖隐,韩信,大禹"
达摩,海诺,1,阵营2 胜利,"海诺,嫦娥,元流之子(射手),云缨,空空儿","达摩,妲己,虞姬,阿古朵,少司缘"
达摩,海诺,2,阵营1 胜利,"达摩,甄姬,蚩奼,梦奇,桑启","海诺,沈梦溪,公孙离,元流之子(刺客),大乔"
达摩,海诺,3,阵营2 胜利,"达摩,大乔,蚩奼,百里玄策,鲁班大师","海诺,不知火舞,莱西奥,裴擒虎,少司缘"
达摩,海诺,4,阵营1 胜利,"海诺,海月,元流之子(射手),宫本武藏,刘邦","达摩,诸葛亮,蚩奼,孙悟空,刘禅"
达摩,海诺,5,阵营2 胜利,"达摩,不知火舞,元流之子(射手),裴擒虎,庄周","海诺,嫦娥,苍,典韦,张飞"
达摩,海诺,6,阵营1 胜利,"达摩,沈梦溪,戈娅,赵云,钟馗","海诺,嫦娥,公孙离,马超,孙膑"
达摩,海诺,7,阵营2 胜利,"海诺,周瑜,蚩奼,盘古,少司缘","达摩,诸葛亮,狄仁杰,雅典娜,盾山"
达摩,海诺,8,阵营2 胜利,"海诺,沈梦溪,元流之子(射手),铠,桑启","达摩,小乔,阿古朵,诸葛亮,刘邦"
达摩,海诺,9,阵营2 胜利,"达摩,嫦娥,艾琳,大司命,西施","海诺,不知火舞,蚩奼,马超,大禹"
达摩,海诺,10,阵营1 胜利,"达摩,姜子牙,公孙离,裴擒虎,张飞","海诺,上官婉儿,戈娅,橘右京,朵莉亚"
达摩,海诺,11,阵营2 胜利,"达摩,嬴政,元流之子(射手),韩信,朵莉亚","海诺,海月,李信,暃,廉颇"
达摩,海诺,12,阵营1 胜利,"海诺,武则天,敖隐,百里玄策,少司缘","达摩,小乔,百里守约,镜,刘邦"
达摩,海诺,13,阵营2 胜利,"海诺,诸葛亮,元流之子(射手),铠,大乔","达摩,海月,孙权,马超,钟馗"
达摩,海诺,14,阵营1 胜利,"海诺,沈梦溪,艾琳,娜可露露,张飞","达摩,女娲,戈娅,曜,元流之子(辅助)"
达摩,海诺,15,阵营1 胜利,"达摩,高渐离,元流之子(射手),镜,刘邦","海诺,安琪拉,艾琳,云中君,盾山"
达摩,海诺,16,阵营2 胜利,"海诺,沈梦溪,元流之子(射手),司马懿,苏烈","达摩,武则天,孙权,刘备,墨子"
达摩,海诺,17,阵营1 胜利,"达摩,西施,狄仁杰,马超,钟馗","海诺,张良,孙权,宫本武藏,张飞"
达摩,海诺,18,阵营2 胜利,"达摩,苍,澜,杨玉环,元流之子(辅助)","海诺,小乔,戈娅,马超,桑启"
达摩,海诺,19,阵营2 胜利,"海诺,小乔,孙权,百里玄策,少司缘","达摩,沈梦溪,戈娅,裴擒虎,瑶"
达摩,姬小满,1,阵营2 胜利,"姬小满,干将莫邪,虞姬,镜,大禹","达摩,嫦娥,元流之子(射手),大司命,钟馗"
达摩,姬小满,2,阵营1 胜利,"达摩,小乔,戈娅,马超,钟馗","姬小满,大乔,公孙离,暃,少司缘"
达摩,姬小满,3,阵营2 胜利,"达摩,女娲,蚩奼,铠,少司缘","姬小满,沈梦溪,元流之子(射手),韩信,刘邦"
达摩,姬小满,4,阵营1 胜利,"达摩,不知火舞,艾琳,暃,少司缘","姬小满,沈梦溪,虞姬,裴擒虎,苏烈"
达摩,姬小满,5,阵营1 胜利,"达摩,沈梦溪,孙权,裴擒虎,东皇太一","姬小满,小乔,虞姬,孙悟空,刘邦"
达摩,姬小满,6,阵营2 胜利,"达摩,诸葛亮,戈娅,云缨,钟馗","姬小满,海月,蚩奼,铠,杨玉环"
达摩,姬小满,7,阵营2 胜利,"达摩,女娲,孙尚香,赵云,桑启","姬小满,沈梦溪,元流之子(射手),娜可露露,太乙真人"
达摩,姬小满,8,阵营1 胜利,"姬小满,女娲,戈娅,暃,张飞","达摩,嫦娥,元流之子(射手),赵云,苏烈"
达摩,姬小满,9,阵营1 胜利,"姬小满,女娲,元流之子(射手),橘右京,墨子","达摩,小乔,公孙离,百里玄策,大禹"
达摩,姬小满,10,阵营2 胜利,"达摩,沈梦溪,孙权,宫本武藏,刘邦","姬小满,诸葛亮,元流之子(射手),孙悟空,张飞"
达摩,姬小满,11,阵营1 胜利,"达摩,不知火舞,艾琳,典韦,刘邦","姬小满,貂蝉,戈娅,孙悟空,赵怀真"
达摩,姬小满,12,阵营2 胜利,"姬小满,不知火舞,元流之子(射手),大司命,少司缘","达摩,沈梦溪,戈娅,诸葛亮,张飞"
达摩,姬小满,13,阵营2 胜利,"姬小满,沈梦溪,后羿,镜,廉颇","达摩,海诺,元流之子(射手),司马懿,刘邦"
达摩,姬小满,14,阵营1 胜利,"姬小满,大乔,公孙离,镜,元流之子(辅助)","达摩,沈梦溪,元流之子(射手),宫本武藏,张飞"
达摩,姬小满,15,阵营1 胜利,"姬小满,小乔,艾琳,曜,盾山","达摩,高渐离,蚩奼,宫本武藏,苏烈"
达摩,姬小满,16,阵营2 胜利,"姬小满,沈梦溪,戈娅,马超,大禹","达摩,不知火舞,后羿,刘备,刘邦"
达摩,姬小满,17,阵营2 胜利,"达摩,甄姬,虞姬,马超,少司缘","姬小满,不知火舞,李元芳,镜,刘邦"
达摩,姬小满,18,阵营2 胜利,"达摩,貂蝉,戈娅,阿古朵,少司缘","姬小满,不知火舞,孙权,云缨,太乙真人"
达摩,姬小满,19,阵营2 胜利,"姬小满,小乔,元流之子(射手),裴擒虎,赵怀真","达摩,杨玉环,蚩奼,曜,大禹"
达摩,元流之子(坦克),1,阵营2 胜利,"达摩,杨玉环,敖隐,李白,少司缘","元流之子(坦克),沈梦溪,狄仁杰,云缨,盾山"
达摩,元流之子(坦克),2,阵营1 胜利,"元流之子(坦克),嫦娥,公孙离,裴擒虎,大乔","达摩,诸葛亮,百里守约,典韦,大禹"
达摩,元流之子(坦克),3,阵营2 胜利,"达摩,妲己,鲁班七号,马超,廉颇","元流之子(坦克),甄姬,李信,阿古朵,少司缘"
达摩,元流之子(坦克),4,阵营1 胜利,"元流之子(坦克),甄姬,艾琳,马超,盾山","达摩,元流之子(法师),蚩奼,诸葛亮,苏烈"
达摩,元流之子(坦克),5,阵营2 胜利,"达摩,嫦娥,公孙离,露娜,苏烈","元流之子(坦克),西施,蚩奼,百里玄策,赵怀真"
达摩,元流之子(坦克),6,阵营2 胜利,"元流之子(坦克),貂蝉,敖隐,马超,苏烈","达摩,诸葛亮,李信,暃,大禹"
达摩,元流之子(坦克),7,阵营2 胜利,"元流之子(坦克),杨玉环,敖隐,韩信,太乙真人","达摩,女娲,后羿,暃,少司缘"
达摩,元流之子(坦克),8,阵营2 胜利,"元流之子(坦克),不知火舞,蚩奼,韩信,廉颇","达摩,诸葛亮,公孙离,铠,钟馗"
达摩,元流之子(坦克),9,阵营2 胜利,"达摩,沈梦溪,伽罗,诸葛亮,盾山","元流之子(坦克),不知火舞,蚩奼,韩信,苏烈"
达摩,元流之子(坦克),10,阵营2 胜利,"达摩,女娲,元流之子(射手),铠,苏烈","元流之子(坦克),小乔,戈娅,露娜,少司缘"
达摩,元流之子(坦克),11,阵营1 胜利,"达摩,不知火舞,敖隐,李白,元流之子(辅助)","元流之子(坦克),小乔,李信,铠,赵怀真"
达摩,元流之子(坦克),12,阵营2 胜利,"达摩,干将莫邪,蚩奼,暃,盾山","元流之子(坦克),女娲,虞姬,裴擒虎,赵怀真"
