英雄A(阵营1),英雄B(阵营2),对局序号,单局胜负摘要,蓝方阵容(5人),红方阵容(5人)
韩信,暃,10,阵营1 胜利,"司空震,诸葛亮,鲁班七号,韩信,盾山","芈月,高渐离,戈娅,暃,太乙真人"
韩信,暃,11,阵营2 胜利,"关羽,女娲,蚩奼,暃,大禹","狂铁,弈星,孙权,韩信,元流之子(辅助)"
韩信,暃,12,阵营1 胜利,"元歌,女娲,元流之子(射手),暃,瑶","狂铁,西施,蚩奼,韩信,元流之子(辅助)"
韩信,暃,13,阵营1 胜利,"曹操,海诺,戈娅,韩信,张飞","夏洛特,沈梦溪,李元芳,暃,太乙真人"
韩信,暃,14,阵营1 胜利,"白起,嬴政,元流之子(射手),暃,太乙真人","杨戬,干将莫邪,后羿,韩信,张飞"
韩信,暃,15,阵营2 胜利,"杨戬,小乔,元流之子(射手),暃,廉颇","元歌,大乔,公孙离,韩信,瑶"
韩信,暃,16,阵营2 胜利,"曹操,沈梦溪,公孙离,韩信,廉颇","狂铁,女娲,蚩奼,暃,孙膑"
韩信,暃,17,阵营1 胜利,"蒙恬,沈梦溪,苍,暃,孙膑","关羽,西施,戈娅,韩信,刘邦"
韩信,暃,18,阵营1 胜利,"马超,上官婉儿,公孙离,韩信,张飞","司空震,女娲,孙权,暃,太乙真人"
韩信,暃,19,阵营2 胜利,"马超,小乔,蚩奼,暃,少司缘","蒙恬,上官婉儿,元流之子(射手),韩信,盾山"
韩信,影,1,阵营2 胜利,"关羽,嫦娥,元流之子(射手),影,盾山","夏洛特,西施,蚩奼,韩信,桑启"
韩信,影,2,阵营2 胜利,"司空震,海诺,虞姬,韩信,少司缘","哪吒,小乔,戈娅,影,太乙真人"
韩信,影,3,阵营2 胜利,"司空震,沈梦溪,孙权,影,刘邦","海诺,武则天,元流之子(射手),韩信,张飞"
韩信,影,4,阵营1 胜利,"哪吒,小乔,虞姬,影,瑶","姬小满,杨玉环,蚩奼,韩信,刘邦"
韩信,影,5,阵营1 胜利,"元歌,嫦娥,元流之子(射手),影,苏烈","哪吒,女娲,虞姬,韩信,张飞"
韩信,影,6,阵营1 胜利,"花木兰,杨玉环,元流之子(射手),韩信,苏烈","夏洛特,女娲,蚩奼,影,少司缘"
韩信,影,7,阵营2 胜利,"吕布,沈梦溪,公孙离,影,空空儿","孙策,嫦娥,戈娅,韩信,张飞"
韩信,影,8,阵营2 胜利,"曜,不知火舞,司空震,韩信,苏烈","哪吒,干将莫邪,蚩奼,影,元流之子(辅助)"
韩信,影,9,阵营1 胜利,"老夫子,白起,戈娅,韩信,朵莉亚","司空震,貂蝉,元流之子(射手),影,刘邦"
韩信,影,10,阵营2 胜利,"关羽,诸葛亮,李信,影,大禹","老夫子,沈梦溪,黄忠,韩信,盾山"
韩信,影,11,阵营1 胜利,"司空震,小乔,虞姬,韩信,鲁班大师","元歌,金蝉,戈娅,影,赵怀真"
韩信,影,12,阵营1 胜利,"老夫子,小乔,敖隐,韩信,元流之子(辅助)","夏洛特,安琪拉,虞姬,影,廉颇"
韩信,影,13,阵营1 胜利,"蒙恬,海诺,苍,韩信,大禹","元歌,米莱狄,鲁班七号,影,鬼谷子"
韩信,影,14,阵营1 胜利,"老夫子,诸葛亮,蚩奼,韩信,太乙真人","哪吒,女娲,元流之子(射手),影,刘邦"
韩信,影,15,阵营1 胜利,"夏洛特,沈梦溪,李元芳,影,盾山","曹操,不知火舞,艾琳,韩信,大乔"
韩信,影,16,阵营1 胜利,"兰陵王,弈星,元流之子(射手),影,张飞","关羽,嬴政,孙权,韩信,刘邦"
韩信,影,17,阵营2 胜利,"曹操,安琪拉,虞姬,影,盾山","司空震,杨玉环,李信,韩信,张飞"
韩信,影,18,阵营1 胜利,"蚩奼,貂蝉,苍,影,墨子","马超,大乔,元流之子(射手),韩信,苏烈"
韩信,影,19,阵营1 胜利,"老夫子,不知火舞,公孙离,影,少司缘","哪吒,小乔,苍,韩信,钟馗"
韩信,元流之子(坦克),1,阵营1 胜利,"花木兰,小乔,苍,韩信,少司缘","芈月,高渐离,公孙离,元流之子(坦克),赵怀真"
韩信,元流之子(坦克),2,阵营2 胜利,"老夫子,貂蝉,蚩奼,韩信,廉颇","孙策,小乔,伽罗,元流之子(坦克),大禹"
韩信,元流之子(坦克),3,阵营2 胜利,"哪吒,嫦娥,敖隐,元流之子(坦克),少司缘","芈月,甄姬,公孙离,韩信,刘邦"
韩信,元流之子(坦克),4,阵营2 胜利,"夏洛特,杨玉环,戈娅,元流之子(坦克),太乙真人","曹操,高渐离,元流之子(射手),韩信,张飞"
韩信,元流之子(坦克),5,阵营1 胜利,"芈月,不知火舞,孙权,元流之子(坦克),少司缘","狂铁,海诺,元流之子(射手),韩信,张飞"
韩信,元流之子(坦克),6,阵营1 胜利,"影,诸葛亮,敖隐,韩信,项羽","杨戬,张良,苍,元流之子(坦克),大乔"
韩信,元流之子(坦克),7,阵营1 胜利,"元歌,女娲,公孙离,韩信,杨玉环","花木兰,嫦娥,李信,元流之子(坦克),张飞"
韩信,元流之子(坦克),8,阵营2 胜利,"元歌,嫦娥,苍,韩信,元流之子(辅助)","夏洛特,沈梦溪,虞姬,元流之子(坦克),杨玉环"
韩信,元流之子(坦克),9,阵营2 胜利,"夏洛特,上官婉儿,戈娅,元流之子(坦克),少司缘","老夫子,小乔,李元芳,韩信,盾山"
韩信,元流之子(坦克),10,阵营2 胜利,"司空震,海诺,狄仁杰,元流之子(坦克),墨子","廉颇,安琪拉,孙权,韩信,张良"
韩信,元流之子(坦克),11,阵营2 胜利,"司空震,杨玉环,敖隐,元流之子(坦克),太乙真人","哪吒,海诺,孙权,韩信,张飞"
韩信,元流之子(坦克),12,阵营1 胜利,"哪吒,金蝉,戈娅,元流之子(坦克),少司缘","蚩奼,沈梦溪,虞姬,韩信,苏烈"
韩信,元流之子(坦克),13,阵营2 胜利,"司空震,貂蝉,李信,元流之子(坦克),苏烈","夏侯惇,西施,元流之子(射手),韩信,刘邦"
韩信,元流之子(坦克),14,阵营1 胜利,"关羽,上官婉儿,黄忠,韩信,鲁班大师","哪吒,周瑜,孙权,元流之子(坦克),庄周"
韩信,元流之子(坦克),15,阵营1 胜利,"影,海诺,公孙离,元流之子(坦克),空空儿","猪八戒,武则天,李信,韩信,廉颇"
韩信,元流之子(坦克),16,阵营2 胜利,"影,貂蝉,元流之子(射手),韩信,空空儿","亚瑟,杨玉环,艾琳,元流之子(坦克),盾山"
韩信,元流之子(坦克),17,阵营2 胜利,"哪吒,武则天,李信,韩信,张飞","狂铁,沈梦溪,狄仁杰,元流之子(坦克),盾山"
韩信,元流之子(坦克),18,阵营2 胜利,"哪吒,诸葛亮,孙权,韩信,大乔","花木兰,女娲,李信,元流之子(坦克),朵莉亚"
韩信,元流之子(坦克),19,阵营2 胜利,"元歌,小乔,虞姬,元流之子(坦克),大禹","狂铁,貂蝉,公孙离,韩信,刘邦"
韩信,元流之子(刺客),1,阵营1 胜利,"元歌,甄姬,元流之子(射手),韩信,张飞","曹操,杨玉环,公孙离,元流之子(刺客),太乙真人"
韩信,元流之子(刺客),2,阵营2 胜利,"狂铁,西施,李元芳,元流之子(刺客),大乔","白起,海月,扁鹊,韩信,太乙真人"
韩信,元流之子(刺客),3,阵营1 胜利,"哪吒,女娲,艾琳,元流之子(刺客),瑶","元歌,钟馗,蚩奼,韩信,少司缘"
韩信,元流之子(刺客),4,阵营2 胜利,"夏洛特,海月,敖隐,元流之子(刺客),大禹","老夫子,沈梦溪,公孙离,韩信,太乙真人"
韩信,元流之子(刺客),5,阵营2 胜利,"司空震,海月,敖隐,元流之子(刺客),钟馗","曹操,甄姬,苍,韩信,张飞"
韩信,元流之子(刺客),6,阵营1 胜利,"夏洛特,金蝉,艾琳,元流之子(刺客),盾山","元歌,嫦娥,李信,韩信,杨玉环"
韩信,元流之子(刺客),7,阵营2 胜利,"哪吒,甄姬,百里守约,韩信,桑启","狂铁,貂蝉,后羿,元流之子(刺客),张飞"
韩信,元流之子(刺客),8,阵营2 胜利,"司空震,西施,戈娅,元流之子(刺客),张飞","蒙恬,嫦娥,元流之子(射手),韩信,少司缘"
韩信,元流之子(刺客),9,阵营2 胜利,,未集齐10人
韩信,元流之子(刺客),10,阵营1 胜利,,未集齐10人
韩信,元流之子(刺客),11,阵营2 胜利,,未集齐10人
韩信,元流之子(刺客),12,阵营2 胜利,,未集齐10人
韩信,元流之子(刺客),13,阵营2 胜利,"夏洛特,影,女娲,元流之子(射手),影","韩信,影,少司缘,狂铁,周瑜"
韩信,元流之子(刺客),14,阵营2 胜利,"司空震,诸葛亮,敖隐,元流之子(刺客),刘邦","元歌,甄姬,狄仁杰,韩信,苏烈"
韩信,元流之子(刺客),15,阵营1 胜利,"司空震,沈梦溪,孙权,韩信,少司缘","姬小满,武则天,蚩奼,元流之子(刺客),张飞"
韩信,元流之子(刺客),16,阵营1 胜利,"梦奇,貂蝉,蚩奼,韩信,少司缘","哪吒,沈梦溪,狄仁杰,元流之子(刺客),大禹"
韩信,元流之子(刺客),17,阵营1 胜利,"元歌,甄姬,艾琳,韩信,盾山","影,高渐离,戈娅,元流之子(刺客),张飞"
韩信,元流之子(刺客),18,阵营1 胜利,"狂铁,武则天,狄仁杰,元流之子(刺客),东皇太一","司空震,甄姬,虞姬,韩信,少司缘"
韩信,元流之子(刺客),19,阵营2 胜利,"关羽,嫦娥,戈娅,韩信,西施","貂蝉,海月,蚩奼,元流之子(刺客),盾山"
兰陵王,娜可露露,1,阵营1 胜利,"元歌,米莱狄,孙权,娜可露露,张飞","关羽,沈梦溪,狄仁杰,兰陵王,廉颇"
兰陵王,娜可露露,2,阵营2 胜利,"蒙恬,貂蝉,艾琳,娜可露露,张飞","哪吒,上官婉儿,公孙离,兰陵王,苏烈"
兰陵王,娜可露露,3,阵营1 胜利,"影,沈梦溪,敖隐,兰陵王,大禹","亚瑟,貂蝉,李信,娜可露露,张飞"
兰陵王,娜可露露,4,阵营2 胜利,"夏洛特,西施,敖隐,兰陵王,苏烈","关羽,大乔,鲁班七号,娜可露露,少司缘"
兰陵王,娜可露露,5,阵营2 胜利,"蒙恬,大乔,敖隐,娜可露露,少司缘","杨戬,甄姬,后羿,兰陵王,张飞"
兰陵王,娜可露露,6,阵营1 胜利,"老夫子,女娲,元流之子(射手),娜可露露,苏烈","影,沈梦溪,狄仁杰,兰陵王,元流之子(辅助)"
兰陵王,娜可露露,7,阵营2 胜利,"元歌,大乔,敖隐,兰陵王,太乙真人","狂铁,女娲,元流之子(射手),娜可露露,桑启"
兰陵王,娜可露露,8,阵营1 胜利,"司空震,元流之子(法师),虞姬,娜可露露,少司缘","夏洛特,甄姬,蚩奼,兰陵王,太乙真人"
兰陵王,娜可露露,9,阵营2 胜利,"关羽,诸葛亮,孙尚香,兰陵王,刘邦","哪吒,嫦娥,艾琳,娜可露露,大禹"
兰陵王,娜可露露,10,阵营1 胜利,"曹操,武则天,元流之子(射手),兰陵王,刘邦","芈月,西施,艾琳,娜可露露,盾山"
兰陵王,娜可露露,11,阵营1 胜利,"元歌,女娲,公孙离,娜可露露,苏烈","狂铁,嫦娥,元流之子(射手),兰陵王,张飞"
兰陵王,娜可露露,12,阵营1 胜利,"关羽,不知火舞,元流之子(射手),兰陵王,张飞","老夫子,沈梦溪,狄仁杰,娜可露露,太乙真人"
兰陵王,娜可露露,13,阵营1 胜利,"白起,诸葛亮,孙权,兰陵王,蔡文姬","亚连,海月,元流之子(射手),娜可露露,太乙真人"
兰陵王,娜可露露,14,阵营1 胜利,"马超,女娲,孙尚香,兰陵王,少司缘","夏洛特,大乔,元流之子(射手),娜可露露,太乙真人"
兰陵王,娜可露露,15,阵营2 胜利,"关羽,女娲,艾琳,娜可露露,盾山","影,海诺,戈娅,兰陵王,太乙真人"
兰陵王,娜可露露,16,阵营2 胜利,"哪吒,貂蝉,百里守约,兰陵王,刘邦","达摩,不知火舞,艾琳,娜可露露,张飞"
兰陵王,娜可露露,17,阵营1 胜利,"老夫子,周瑜,李信,娜可露露,少司缘","夏洛特,诸葛亮,艾琳,兰陵王,盾山"
兰陵王,娜可露露,18,阵营2 胜利,"关羽,甄姬,鲁班七号,兰陵王,鬼谷子","程咬金,海诺,李信,娜可露露,鲁班大师"
兰陵王,娜可露露,19,阵营1 胜利,"元歌,海月,李信,娜可露露,大禹","蒙恬,大乔,百里守约,兰陵王,墨子"
兰陵王,橘右京,1,阵营1 胜利,"夏洛特,嫦娥,元流之子(射手),橘右京,廉颇","关羽,海诺,公孙离,兰陵王,大禹"
兰陵王,橘右京,2,阵营1 胜利,"狂铁,貂蝉,苍,橘右京,杨玉环","曹操,女娲,元流之子(射手),兰陵王,少司缘"
兰陵王,橘右京,3,阵营1 胜利,"白起,海月,敖隐,橘右京,墨子","哪吒,元流之子(法师),虞姬,兰陵王,杨玉环"
兰陵王,橘右京,4,阵营1 胜利,"蒙恬,不知火舞,戈娅,兰陵王,大禹","孙策,沈梦溪,虞姬,橘右京,刘邦"
兰陵王,橘右京,5,阵营2 胜利,"元歌,女娲,公孙离,橘右京,太乙真人","夏洛特,高渐离,元流之子(射手),兰陵王,张飞"
兰陵王,橘右京,6,阵营2 胜利,"蚩奼,嫦娥,李信,兰陵王,张飞","曹操,杨玉环,元流之子(射手),橘右京,大禹"
兰陵王,橘右京,7,阵营1 胜利,"关羽,诸葛亮,元流之子(射手),橘右京,少司缘","元歌,嫦娥,孙权,兰陵王,大乔"
兰陵王,橘右京,8,阵营2 胜利,"孙策,沈梦溪,蚩奼,橘右京,苏烈","元歌,不知火舞,公孙离,兰陵王,廉颇"
兰陵王,橘右京,9,阵营1 胜利,"关羽,女娲,鲁班七号,橘右京,盾山","元歌,高渐离,公孙离,兰陵王,刘邦"
兰陵王,橘右京,10,阵营1 胜利,"孙策,大乔,敖隐,橘右京,张飞","蒙恬,海月,元流之子(射手),兰陵王,朵莉亚"
兰陵王,橘右京,11,阵营1 胜利,"老夫子,嫦娥,艾琳,兰陵王,盾山","哪吒,大乔,公孙离,橘右京,刘邦"
兰陵王,橘右京,12,阵营1 胜利,"蒙恬,小乔,伽罗,橘右京,少司缘","司空震,武则天,虞姬,兰陵王,大禹"
兰陵王,橘右京,13,阵营2 胜利,"哪吒,弈星,狄仁杰,兰陵王,张飞","曹操,不知火舞,后羿,橘右京,鲁班大师"
兰陵王,橘右京,14,阵营1 胜利,"达摩,诸葛亮,鲁班七号,橘右京,张良","狂铁,不知火舞,公孙离,兰陵王,少司缘"
兰陵王,橘右京,15,阵营2 胜利,"马超,不知火舞,苍,兰陵王,刘邦","老夫子,王昭君,敖隐,橘右京,鲁班大师"
兰陵王,橘右京,16,阵营1 胜利,"盘古,诸葛亮,敖隐,橘右京,廉颇","狂铁,女娲,戈娅,兰陵王,大禹"
兰陵王,橘右京,17,阵营2 胜利,"姬小满,嫦娥,蚩奼,橘右京,张飞","元歌,不知火舞,元流之子(射手),兰陵王,盾山"
兰陵王,橘右京,18,阵营1 胜利,"马超,妲己,戈娅,橘右京,少司缘","白起,上官婉儿,莱西奥,兰陵王,元流之子(辅助)"
兰陵王,橘右京,19,阵营2 胜利,"影,貂蝉,艾琳,橘右京,太乙真人","花木兰,不知火舞,虞姬,兰陵王,桑启"
兰陵王,孙悟空,1,阵营1 胜利,"司空震,武则天,戈娅,孙悟空,杨玉环","芈月,安琪拉,元流之子(射手),兰陵王,刘邦"
兰陵王,孙悟空,2,阵营1 胜利,"影,高渐离,公孙离,兰陵王,张飞","元歌,元流之子(法师),蚩奼,孙悟空,杨玉环"
兰陵王,孙悟空,3,阵营1 胜利,"芈月,沈梦溪,孙权,兰陵王,刘邦","司空震,小乔,戈娅,孙悟空,蔡文姬"
兰陵王,孙悟空,4,阵营1 胜利,"曹操,沈梦溪,虞姬,孙悟空,盾山","哪吒,女娲,元流之子(射手),兰陵王,太乙真人"
兰陵王,孙悟空,5,阵营1 胜利,"影,貂蝉,元流之子(射手),兰陵王,达摩","马超,小乔,苍,孙悟空,钟馗"
兰陵王,孙悟空,6,阵营1 胜利,"关羽,海月,敖隐,孙悟空,太乙真人","蚩奼,诸葛亮,苍,兰陵王,大乔"
兰陵王,孙悟空,7,阵营2 胜利,"曹操,杨玉环,戈娅,孙悟空,廉颇","达摩,弈星,公孙离,兰陵王,苏烈"
兰陵王,孙悟空,8,阵营2 胜利,"貂蝉,达摩,敖隐,孙悟空,盾山","白起,大乔,百里守约,兰陵王,张飞"
兰陵王,孙悟空,9,阵营1 胜利,"狂铁,女娲,狄仁杰,孙悟空,少司缘","关羽,周瑜,元流之子(射手),兰陵王,张飞"
兰陵王,孙悟空,10,阵营2 胜利,"司空震,大乔,蚩奼,孙悟空,鬼谷子","关羽,沈梦溪,元流之子(射手),兰陵王,少司缘"
兰陵王,孙悟空,11,阵营1 胜利,"元歌,西施,李元芳,兰陵王,盾山","关羽,海月,虞姬,孙悟空,鲁班大师"
兰陵王,孙悟空,12,阵营2 胜利,"杨戬,嫦娥,虞姬,孙悟空,盾山","老夫子,武则天,元流之子(射手),兰陵王,刘邦"
兰陵王,孙悟空,13,阵营2 胜利,"影,妲己,元流之子(射手),孙悟空,张飞","蚩奼,元流之子(法师),戈娅,兰陵王,廉颇"
兰陵王,孙悟空,14,阵营2 胜利,"影,诸葛亮,孙权,孙悟空,鲁班大师","哪吒,上官婉儿,后羿,兰陵王,少司缘"
兰陵王,孙悟空,15,阵营2 胜利,"狂铁,上官婉儿,虞姬,兰陵王,少司缘","元歌,不知火舞,元流之子(射手),孙悟空,大禹"
兰陵王,孙悟空,16,阵营1 胜利,"司空震,沈梦溪,苍,兰陵王,太乙真人","白起,嫦娥,元流之子(射手),孙悟空,大乔"
兰陵王,孙悟空,17,阵营1 胜利,"哪吒,嫦娥,元流之子(射手),兰陵王,杨玉环","曹操,甄姬,戈娅,孙悟空,赵怀真"
兰陵王,孙悟空,18,阵营2 胜利,"哪吒,诸葛亮,蚩奼,兰陵王,孙膑","司空震,周瑜,戈娅,孙悟空,张飞"
兰陵王,孙悟空,19,阵营2 胜利,"梦奇,小乔,虞姬,兰陵王,少司缘","元歌,杨玉环,李信,孙悟空,刘邦"
兰陵王,刘备,1,阵营2 胜利,"哪吒,海月,百里守约,兰陵王,张飞","狂铁,沈梦溪,公孙离,刘备,大禹"
兰陵王,刘备,2,阵营2 胜利,"孙策,沈梦溪,元流之子(射手),刘备,蔡文姬","马超,貂蝉,虞姬,兰陵王,刘邦"
兰陵王,刘备,3,阵营2 胜利,"司空震,小乔,后羿,刘备,大禹","芈月,嬴政,公孙离,兰陵王,张飞"
兰陵王,刘备,4,阵营2 胜利,"影,沈梦溪,元流之子(射手),刘备,鲁班大师","元歌,高渐离,狄仁杰,兰陵王,赵怀真"
兰陵王,刘备,5,阵营1 胜利,"夏洛特,嫦娥,艾琳,兰陵王,盾山","哪吒,海诺,元流之子(射手),刘备,张飞"
兰陵王,刘备,6,阵营1 胜利,"芈月,诸葛亮,虞姬,刘备,苏烈","老夫子,沈梦溪,公孙离,兰陵王,张良"
兰陵王,刘备,7,阵营1 胜利,"狂铁,嫦娥,敖隐,兰陵王,张飞","蒙恬,弈星,莱西奥,刘备,元流之子(辅助)"
兰陵王,刘备,8,阵营1 胜利,"狂铁,安琪拉,元流之子(射手),兰陵王,蔡文姬","芈月,嫦娥,狄仁杰,刘备,张飞"
兰陵王,刘备,9,阵营1 胜利,"影,元流之子(法师),艾琳,刘备,瑶","狂铁,女娲,戈娅,兰陵王,苏烈"
兰陵王,刘备,10,阵营1 胜利,"马超,小乔,孙权,兰陵王,大禹","姬小满,嫦娥,元流之子(射手),刘备,杨玉环"
兰陵王,刘备,11,阵营1 胜利,"白起,沈梦溪,虞姬,兰陵王,苏烈","杨戬,上官婉儿,戈娅,刘备,廉颇"
兰陵王,刘备,12,阵营1 胜利,"白起,杨玉环,苍,兰陵王,鬼谷子","猪八戒,沈梦溪,戈娅,刘备,少司缘"
兰陵王,刘备,13,阵营2 胜利,"花木兰,不知火舞,敖隐,兰陵王,张飞","狂铁,沈梦溪,扁鹊,刘备,大乔"
兰陵王,刘备,14,阵营1 胜利,"影,女娲,戈娅,刘备,少司缘","蒙恬,海月,元流之子(射手),兰陵王,苏烈"
兰陵王,刘备,15,阵营1 胜利,"白起,沈梦溪,百里守约,刘备,大禹","曹操,嫦娥,孙权,兰陵王,元流之子(坦克)"
兰陵王,刘备,16,阵营1 胜利,"达摩,海诺,元流之子(射手),兰陵王,廉颇","曹操,沈梦溪,戈娅,刘备,少司缘"
兰陵王,刘备,17,阵营2 胜利,"元歌,海月,元流之子(射手),兰陵王,大禹","孙策,西施,百里守约,刘备,元流之子(辅助)"
兰陵王,刘备,18,阵营2 胜利,"司空震,杨玉环,敖隐,刘备,太乙真人","马超,海诺,公孙离,兰陵王,张飞"
兰陵王,刘备,19,阵营2 胜利,"老夫子,海月,元流之子(射手),刘备,太乙真人","蒙恬,不知火舞,戈娅,兰陵王,少司缘"
兰陵王,李元芳,1,阵营2 胜利,"夏洛特,高渐离,李信,兰陵王,朵莉亚","狂铁,不知火舞,公孙离,李元芳,明世隐"
兰陵王,李元芳,2,阵营1 胜利,"司空震,女娲,元流之子(射手),李元芳,赵怀真","马超,不知火舞,蚩奼,兰陵王,廉颇"
兰陵王,李元芳,3,阵营1 胜利,"司空震,海月,苍,兰陵王,张飞","元歌,海诺,蚩奼,李元芳,刘邦"
兰陵王,李元芳,4,阵营1 胜利,"老夫子,沈梦溪,敖隐,兰陵王,少司缘","姬小满,妲己,元流之子(射手),李元芳,张飞"
兰陵王,李元芳,5,阵营2 胜利,"孙策,不知火舞,苍,李元芳,大乔","司空震,海月,孙尚香,兰陵王,张飞"
兰陵王,李元芳,6,阵营1 胜利,"曹操,诸葛亮,公孙离,李元芳,少司缘","花木兰,沈梦溪,百里守约,兰陵王,大乔"
兰陵王,李元芳,7,阵营2 胜利,"蚩奼,张良,公孙离,兰陵王,刘邦","马超,沈梦溪,元流之子(射手),李元芳,钟馗"
兰陵王,李元芳,8,阵营2 胜利,"老夫子,大乔,戈娅,兰陵王,瑶","司空震,不知火舞,元流之子(射手),李元芳,刘邦"
兰陵王,李元芳,9,阵营2 胜利,"老夫子,甄姬,艾琳,兰陵王,元流之子(辅助)","司空震,干将莫邪,后羿,李元芳,少司缘"
兰陵王,李元芳,10,阵营2 胜利,"刘邦,女娲,敖隐,李元芳,朵莉亚","司空震,嫦娥,百里守约,兰陵王,苏烈"
兰陵王,李元芳,11,阵营1 胜利,"蚩奼,王昭君,艾琳,兰陵王,刘邦","影,海诺,后羿,李元芳,苏烈"
兰陵王,李元芳,12,阵营2 胜利,"夏洛特,上官婉儿,狄仁杰,兰陵王,苏烈","花木兰,不知火舞,李信,李元芳,元流之子(辅助)"
兰陵王,李元芳,13,阵营2 胜利,"芈月,沈梦溪,元流之子(射手),兰陵王,大乔","夏洛特,小乔,蚩奼,李元芳,刘邦"
兰陵王,李元芳,14,阵营2 胜利,"关羽,沈梦溪,蚩奼,兰陵王,盾山","白起,嫦娥,元流之子(射手),李元芳,杨玉环"
兰陵王,李元芳,15,阵营1 胜利,"蚩奼,安琪拉,戈娅,李元芳,刘邦","钟无艳,武则天,元流之子(射手),兰陵王,苏烈"
兰陵王,李元芳,16,阵营2 胜利,"白起,甄姬,公孙离,李元芳,鬼谷子","狂铁,嬴政,元流之子(射手),兰陵王,廉颇"
兰陵王,李元芳,17,阵营1 胜利,"狂铁,女娲,蚩奼,李元芳,少司缘","马超,甄姬,孙权,兰陵王,张良"
兰陵王,李元芳,18,阵营2 胜利,"廉颇,嫦娥,狄仁杰,兰陵王,元流之子(辅助)","元歌,弈星,孙权,李元芳,刘邦"
兰陵王,李元芳,19,阵营2 胜利,"刘邦,安琪拉,戈娅,兰陵王,张良","关羽,海诺,公孙离,李元芳,张飞"
兰陵王,杨戬,1,阵营2 胜利,"司空震,杨玉环,元流之子(射手),杨戬,少司缘","芈月,沈梦溪,蚩奼,兰陵王,盾山"
兰陵王,杨戬,2,阵营2 胜利,"影,高渐离,孙尚香,杨戬,杨玉环","马超,小乔,百里守约,兰陵王,大禹"
兰陵王,杨戬,3,阵营2 胜利,"曹操,沈梦溪,蚩奼,杨戬,元歌","狂铁,诸葛亮,戈娅,兰陵王,少司缘"
兰陵王,杨戬,4,阵营2 胜利,"曹操,女娲,虞姬,杨戬,少司缘","元歌,西施,元流之子(射手),兰陵王,张飞"
兰陵王,杨戬,5,阵营1 胜利,"哪吒,高渐离,艾琳,兰陵王,盾山","影,貂蝉,蚩奼,杨戬,张飞"
兰陵王,杨戬,6,阵营1 胜利,"元歌,高渐离,蚩奼,杨戬,张飞","司空震,沈梦溪,艾琳,兰陵王,盾山"
兰陵王,杨戬,7,阵营2 胜利,"夏洛特,海月,敖隐,兰陵王,刘邦","芈月,嫦娥,孙权,杨戬,少司缘"
兰陵王,杨戬,8,阵营2 胜利,"马超,上官婉儿,戈娅,兰陵王,少司缘","蒙恬,不知火舞,蚩奼,杨戬,苏烈"
兰陵王,杨戬,9,阵营1 胜利,"影,嫦娥,敖隐,兰陵王,苏烈","司空震,诸葛亮,苍,杨戬,少司缘"
兰陵王,杨戬,10,阵营2 胜利,"哪吒,海诺,元流之子(射手),兰陵王,项羽","芈月,大乔,蚩奼,杨戬,刘邦"
兰陵王,杨戬,11,阵营1 胜利,"芈月,沈梦溪,元流之子(射手),兰陵王,太乙真人","姬小满,小乔,戈娅,杨戬,刘邦"
兰陵王,杨戬,12,阵营1 胜利,"老夫子,沈梦溪,虞姬,杨戬,苏烈","夏洛特,诸葛亮,李元芳,兰陵王,少司缘"
兰陵王,杨戬,13,阵营1 胜利,"项羽,嫦娥,狄仁杰,杨戬,元流之子(辅助)","芈月,大乔,孙权,兰陵王,关羽"
兰陵王,杨戬,14,阵营1 胜利,"夏洛特,沈梦溪,苍,杨戬,张飞","亚瑟,女娲,元流之子(射手),兰陵王,大禹"
兰陵王,杨戬,15,阵营2 胜利,"狂铁,不知火舞,敖隐,兰陵王,大乔","夏洛特,女娲,元流之子(射手),杨戬,赵怀真"
兰陵王,杨戬,16,阵营2 胜利,"影,甄姬,百里守约,杨戬,少司缘","狂铁,海月,元流之子(射手),兰陵王,大禹"
兰陵王,杨戬,17,阵营1 胜利,"亚瑟,安琪拉,元流之子(射手),兰陵王,鲁班大师","马超,弈星,虞姬,杨戬,廉颇"
兰陵王,杨戬,18,阵营1 胜利,"老夫子,甄姬,元流之子(射手),杨戬,少司缘","蒙恬,小乔,苍,兰陵王,张飞"
兰陵王,杨戬,19,阵营2 胜利,"钟无艳,女娲,阿古朵,兰陵王,大乔","夏洛特,沈梦溪,公孙离,杨戬,张良"
兰陵王,哪吒,1,阵营1 胜利,"老夫子,海诺,百里守约,兰陵王,项羽","司空震,嫦娥,公孙离,哪吒,苏烈"
兰陵王,哪吒,2,阵营1 胜利,"影,姜子牙,虞姬,哪吒,太乙真人","蚩奼,大乔,孙权,兰陵王,张飞"
兰陵王,哪吒,3,阵营2 胜利,"司空震,女娲,公孙离,哪吒,大乔","曜,杨玉环,戈娅,兰陵王,元流之子(坦克)"
兰陵王,哪吒,4,阵营2 胜利,"夏洛特,不知火舞,艾琳,哪吒,元流之子(辅助)","钟无艳,沈梦溪,公孙离,兰陵王,太乙真人"
兰陵王,哪吒,5,阵营2 胜利,"关羽,沈梦溪,苍,兰陵王,少司缘","赵怀真,周瑜,元流之子(射手),哪吒,张飞"
兰陵王,哪吒,6,阵营2 胜利,"马超,沈梦溪,伽罗,哪吒,少司缘","司空震,诸葛亮,戈娅,兰陵王,墨子"
兰陵王,哪吒,7,阵营1 胜利,"狂铁,嫦娥,公孙离,兰陵王,大禹","蒙恬,诸葛亮,苍,哪吒,太乙真人"
