英雄A(阵营1),英雄B(阵营2),对局序号,单局胜负摘要,蓝方阵容(5人),红方阵容(5人)
甄姬,金蝉,1,阵营2 胜利,"杨戬,甄姬,孙权,宫本武藏,张良","狂铁,金蝉,苍,镜,张飞"
甄姬,金蝉,2,阵营1 胜利,"狂铁,金蝉,狄仁杰,杨戬,苏烈","马超,甄姬,后羿,露娜,少司缘"
甄姬,金蝉,3,阵营2 胜利,"哪吒,甄姬,戈娅,孙悟空,少司缘","影,金蝉,公孙离,露娜,张飞"
甄姬,金蝉,4,阵营1 胜利,"哪吒,甄姬,虞姬,马超,苏烈","夏洛特,金蝉,艾琳,镜,刘禅"
甄姬,金蝉,5,阵营2 胜利,"老夫子,甄姬,蚩奼,镜,杨玉环","蒙恬,金蝉,莱西奥,韩信,大禹"
甄姬,金蝉,6,阵营1 胜利,"司空震,甄姬,元流之子(射手),百里玄策,廉颇","马超,金蝉,孙尚香,韩信,盾山"
甄姬,金蝉,7,阵营1 胜利,"司空震,甄姬,蚩奼,雅典娜,盾山","哪吒,金蝉,李信,马超,大乔"
甄姬,金蝉,8,阵营1 胜利,"老夫子,甄姬,元流之子(射手),娜可露露,张飞","司空震,金蝉,戈娅,云缨,少司缘"
甄姬,金蝉,9,阵营2 胜利,"狂铁,金蝉,狄仁杰,赵云,元流之子(辅助)","花木兰,甄姬,蚩奼,云缨,少司缘"
甄姬,金蝉,10,阵营1 胜利,"司空震,甄姬,元流之子(射手),赵云,少司缘","花木兰,金蝉,敖隐,司马懿,张良"
甄姬,金蝉,11,阵营2 胜利,"老夫子,金蝉,敖隐,韩信,刘邦","哪吒,甄姬,李信,司马懿,廉颇"
甄姬,金蝉,12,阵营2 胜利,"关羽,甄姬,戈娅,雅典娜,太乙真人","吕布,金蝉,蚩奼,云中君,刘邦"
甄姬,金蝉,13,阵营2 胜利,"哪吒,甄姬,戈娅,云缨,刘邦","元歌,金蝉,阿古朵,暃,太乙真人"
甄姬,金蝉,14,阵营2 胜利,"曹操,金蝉,蚩奼,阿古朵,刘邦","花木兰,甄姬,元流之子(射手),裴擒虎,大禹"
甄姬,金蝉,15,阵营1 胜利,"影,甄姬,蚩奼,百里玄策,墨子","关羽,金蝉,艾琳,马超,少司缘"
甄姬,金蝉,16,阵营2 胜利,"兰陵王,甄姬,后羿,镜,太乙真人","亚瑟,金蝉,戈娅,阿古朵,张飞"
甄姬,金蝉,17,阵营1 胜利,"老夫子,金蝉,元流之子(射手),大司命,苏烈","海诺,甄姬,蚩奼,马超,大禹"
甄姬,金蝉,18,阵营1 胜利,"亚瑟,金蝉,敖隐,裴擒虎,苏烈","元歌,甄姬,元流之子(射手),李白,赵怀真"
甄姬,金蝉,19,阵营1 胜利,"曹操,甄姬,孙权,娜可露露,大禹","马超,金蝉,元流之子(射手),镜,张飞"
甄姬,海诺,1,阵营2 胜利,"司空震,甄姬,孙权,典韦,张飞","曹操,海诺,艾琳,阿古朵,盾山"
甄姬,海诺,2,阵营1 胜利,"狂铁,海诺,敖隐,司马懿,元流之子(辅助)","曹操,甄姬,百里守约,暃,少司缘"
甄姬,海诺,3,阵营2 胜利,"老夫子,甄姬,蚩奼,露娜,刘邦","哪吒,海诺,虞姬,赵云,鲁班大师"
甄姬,海诺,4,阵营2 胜利,"狂铁,海诺,戈娅,镜,刘邦","貂蝉,甄姬,李信,杨戬,鬼谷子"
甄姬,海诺,5,阵营2 胜利,"元流之子(坦克),海诺,敖隐,典韦,刘邦","司空震,甄姬,苍,镜,项羽"
甄姬,海诺,6,阵营2 胜利,"司空震,甄姬,虞姬,暃,大禹","夏洛特,海诺,元流之子(射手),孙悟空,张飞"
甄姬,海诺,7,阵营2 胜利,"杨戬,甄姬,敖隐,大司命,武则天","元歌,海诺,艾琳,韩信,盾山"
甄姬,海诺,8,阵营1 胜利,"司空震,海诺,戈娅,阿古朵,苏烈","关羽,甄姬,后羿,杨戬,元流之子(辅助)"
甄姬,海诺,9,阵营2 胜利,"哪吒,甄姬,孙权,裴擒虎,廉颇","马超,海诺,蚩奼,孙悟空,苏烈"
甄姬,海诺,10,阵营2 胜利,"元歌,甄姬,虞姬,曜,墨子","夏洛特,海诺,戈娅,亚瑟,太乙真人"
甄姬,海诺,11,阵营1 胜利,"李信,甄姬,元流之子(射手),李白,赵怀真","狂铁,海诺,公孙离,哪吒,张飞"
甄姬,海诺,12,阵营2 胜利,"老夫子,甄姬,孙权,裴擒虎,杨玉环","姬小满,海诺,元流之子(射手),杨戬,桑启"
甄姬,海诺,13,阵营2 胜利,"兰陵王,海诺,艾琳,露娜,元流之子(辅助)","哪吒,甄姬,李元芳,裴擒虎,大禹"
甄姬,海诺,14,阵营2 胜利,"元歌,甄姬,元流之子(射手),典韦,朵莉亚","哪吒,海诺,百里守约,铠,大乔"
甄姬,海诺,15,阵营2 胜利,"元歌,海诺,元流之子(射手),诸葛亮,盾山","哪吒,甄姬,戈娅,百里玄策,墨子"
甄姬,海诺,16,阵营2 胜利,"老夫子,甄姬,敖隐,云中君,苏烈","狂铁,海诺,鲁班七号,哪吒,刘邦"
甄姬,海诺,17,阵营1 胜利,"马超,甄姬,蚩奼,暃,赵怀真","杨戬,海诺,公孙离,盘古,元流之子(坦克)"
甄姬,海诺,18,阵营1 胜利,"老夫子,海诺,元流之子(射手),马超,太乙真人","哪吒,甄姬,孙权,娜可露露,刘邦"
甄姬,海诺,19,阵营1 胜利,"曹操,海诺,元流之子(射手),李白,大禹","花木兰,甄姬,苍,云缨,赵怀真"
甄姬,元流之子(法师),1,阵营1 胜利,"狂铁,甄姬,后羿,裴擒虎,瑶","蚩奼,元流之子(法师),公孙离,云缨,廉颇"
甄姬,元流之子(法师),2,阵营1 胜利,"哪吒,元流之子(法师),蚩奼,云缨,鬼谷子","蒙恬,甄姬,艾琳,铠,杨玉环"
甄姬,元流之子(法师),3,阵营1 胜利,"蒙恬,元流之子(法师),戈娅,哪吒,张良","老夫子,甄姬,蚩奼,澜,元流之子(辅助)"
甄姬,元流之子(法师),4,阵营1 胜利,"影,元流之子(法师),百里守约,澜,少司缘","杨戬,甄姬,元流之子(射手),铠,张飞"
甄姬,元流之子(法师),5,阵营2 胜利,"蒙恬,元流之子(法师),司空震,马超,盾山","铠,甄姬,孙权,赵云,廉颇"
甄姬,元流之子(法师),6,阵营2 胜利,"老夫子,元流之子(法师),敖隐,云缨,太乙真人","姬小满,甄姬,虞姬,韩信,刘邦"
甄姬,元流之子(法师),7,阵营1 胜利,"孙悟空,甄姬,公孙离,暃,张飞","程咬金,元流之子(法师),戈娅,大司命,苏烈"
甄姬,元流之子(法师),8,阵营2 胜利,"夏洛特,甄姬,蚩奼,云缨,廉颇","老夫子,元流之子(法师),戈娅,杨戬,刘禅"
甄姬,元流之子(法师),9,阵营2 胜利,"司空震,元流之子(法师),百里守约,宫本武藏,张飞","老夫子,甄姬,元流之子(射手),裴擒虎,大禹"
甄姬,元流之子(法师),10,阵营2 胜利,"曹操,元流之子(法师),鲁班七号,韩信,盾山","蚩奼,甄姬,戈娅,裴擒虎,大禹"
甄姬,元流之子(法师),11,阵营1 胜利,"狂铁,元流之子(法师),后羿,韩信,少司缘","元歌,甄姬,孙尚香,露娜,张飞"
甄姬,元流之子(法师),12,阵营1 胜利,"狂铁,甄姬,元流之子(射手),杨戬,朵莉亚","老夫子,元流之子(法师),马可波罗,云缨,苏烈"
甄姬,元流之子(法师),13,阵营2 胜利,"蚩奼,甄姬,元流之子(射手),雅典娜,赵怀真","狂铁,元流之子(法师),戈娅,露娜,张飞"
甄姬,元流之子(法师),14,阵营1 胜利,"曹操,甄姬,虞姬,宫本武藏,赵怀真","司空震,元流之子(法师),公孙离,杨戬,张飞"
甄姬,元流之子(法师),15,阵营1 胜利,"兰陵王,甄姬,戈娅,孙悟空,苏烈","关羽,元流之子(法师),孙权,韩信,少司缘"
甄姬,元流之子(法师),16,阵营1 胜利,"司空震,甄姬,李信,裴擒虎,盾山","老夫子,元流之子(法师),艾琳,镜,张飞"
甄姬,元流之子(法师),17,阵营2 胜利,"蚩奼,元流之子(法师),苍,杨戬,苏烈","关羽,甄姬,元流之子(射手),阿古朵,牛魔"
甄姬,元流之子(法师),18,阵营1 胜利,"蒙恬,元流之子(法师),戈娅,赵云,张飞","元歌,甄姬,伽罗,孙悟空,太乙真人"
甄姬,元流之子(法师),19,阵营2 胜利,"司空震,元流之子(法师),虞姬,马超,廉颇","哪吒,甄姬,元流之子(射手),镜,刘邦"
武则天,貂蝉,1,阵营2 胜利,"白起,武则天,虞姬,诸葛亮,庄周","哪吒,貂蝉,蚩奼,镜,钟馗"
武则天,貂蝉,2,阵营1 胜利,"姬小满,貂蝉,苍,杨戬,杨玉环","司空震,武则天,元流之子(射手),铠,大禹"
武则天,貂蝉,3,阵营2 胜利,"花木兰,貂蝉,艾琳,李元芳,墨子","芈月,武则天,蚩奼,赵云,少司缘"
武则天,貂蝉,4,阵营2 胜利,"白起,武则天,蚩奼,露娜,少司缘","影,貂蝉,李信,李元芳,张飞"
武则天,貂蝉,5,阵营1 胜利,"马超,武则天,元流之子(射手),云缨,刘邦","元歌,貂蝉,虞姬,娜可露露,少司缘"
武则天,貂蝉,6,阵营2 胜利,"兰陵王,武则天,李元芳,云缨,少司缘","司空震,貂蝉,狄仁杰,杨戬,大禹"
武则天,貂蝉,7,阵营2 胜利,"哪吒,武则天,敖隐,裴擒虎,苏烈","蒙恬,貂蝉,艾琳,杨戬,瑶"
武则天,貂蝉,8,阵营2 胜利,"曹操,武则天,戈娅,娜可露露,苏烈","蒙恬,貂蝉,艾琳,镜,刘邦"
武则天,貂蝉,9,阵营1 胜利,"元歌,武则天,元流之子(射手),李白,少司缘","曹操,貂蝉,莱西奥,典韦,大禹"
武则天,貂蝉,10,阵营1 胜利,"关羽,武则天,公孙离,裴擒虎,墨子","马超,貂蝉,戈娅,大司命,刘邦"
武则天,貂蝉,11,阵营2 胜利,"司空震,貂蝉,戈娅,娜可露露,张飞","马超,武则天,孙尚香,铠,苏烈"
武则天,貂蝉,12,阵营1 胜利,"司空震,武则天,戈娅,元流之子(刺客),苏烈","哪吒,貂蝉,元流之子(射手),杨戬,墨子"
武则天,貂蝉,13,阵营2 胜利,"老夫子,貂蝉,敖隐,铠,元流之子(辅助)","海诺,武则天,元流之子(射手),云缨,大乔"
武则天,貂蝉,14,阵营2 胜利,"关羽,貂蝉,李元芳,裴擒虎,盾山","曹操,武则天,蚩奼,百里玄策,太乙真人"
武则天,貂蝉,15,阵营2 胜利,"司空震,武则天,苍,云缨,少司缘","吕布,貂蝉,元流之子(射手),裴擒虎,桑启"
武则天,貂蝉,16,阵营1 胜利,"关羽,貂蝉,敖隐,阿轲,少司缘","狂铁,武则天,元流之子(射手),橘右京,钟馗"
武则天,貂蝉,17,阵营2 胜利,"曹操,貂蝉,艾琳,李元芳,张飞","猪八戒,武则天,虞姬,李白,大乔"
武则天,貂蝉,18,阵营2 胜利,"曹操,貂蝉,公孙离,韩信,苏烈","影,武则天,司空震,暃,少司缘"
武则天,貂蝉,19,阵营1 胜利,"马超,武则天,戈娅,赵云,少司缘","哪吒,貂蝉,蚩奼,橘右京,刘邦"
武则天,安琪拉,1,阵营2 胜利,"影,武则天,狄仁杰,大司命,苏烈","安琪拉,白起,公孙离,马超,太乙真人"
武则天,安琪拉,2,阵营2 胜利,,未集齐10人
武则天,安琪拉,3,阵营2 胜利,"老夫子,武则天,元流之子(射手),裴擒虎,张飞","哪吒,安琪拉,戈娅,杨戬,太乙真人"
武则天,安琪拉,4,阵营2 胜利,"司空震,武则天,戈娅,孙悟空,杨玉环","芈月,安琪拉,元流之子(射手),兰陵王,刘邦"
武则天,安琪拉,5,阵营1 胜利,"老夫子,武则天,李信,镜,大禹","影,安琪拉,艾琳,猪八戒,元流之子(辅助)"
武则天,安琪拉,6,阵营1 胜利,"兰陵王,安琪拉,敖隐,镜,刘邦","狂铁,武则天,虞姬,杨戬,少司缘"
武则天,安琪拉,7,阵营2 胜利,"哪吒,武则天,元流之子(射手),镜,张飞","司空震,安琪拉,戈娅,杨戬,刘邦"
武则天,安琪拉,8,阵营1 胜利,"影,武则天,孙权,宫本武藏,杨玉环","司空震,安琪拉,元流之子(射手),云缨,大乔"
武则天,安琪拉,9,阵营1 胜利,"夏洛特,安琪拉,元流之子(射手),云缨,大禹","司空震,武则天,公孙离,裴擒虎,墨子"
武则天,安琪拉,10,阵营1 胜利,"关羽,武则天,公孙离,马超,张飞","芈月,安琪拉,莱西奥,铠,张良"
武则天,安琪拉,11,阵营1 胜利,"杨戬,武则天,公孙离,梦奇,大禹","司空震,安琪拉,敖隐,裴擒虎,太乙真人"
武则天,安琪拉,12,阵营2 胜利,"夏洛特,武则天,苍,阿古朵,大禹","哪吒,安琪拉,元流之子(射手),暃,苏烈"
武则天,安琪拉,13,阵营1 胜利,"项羽,安琪拉,元流之子(射手),哪吒,刘邦","杨戬,武则天,公孙离,橘右京,赵怀真"
武则天,安琪拉,14,阵营2 胜利,"哪吒,武则天,元流之子(射手),赵云,刘邦","元歌,安琪拉,戈娅,铠,张飞"
武则天,安琪拉,15,阵营2 胜利,"蚩奼,武则天,公孙离,孙悟空,张飞","影,安琪拉,苍,梦奇,瑶"
武则天,安琪拉,16,阵营1 胜利,"老夫子,安琪拉,元流之子(射手),云缨,张飞","哪吒,武则天,虞姬,韩信,元流之子(辅助)"
武则天,安琪拉,17,阵营1 胜利,"元歌,安琪拉,孙尚香,曜,太乙真人","杨戬,武则天,元流之子(射手),赵云,墨子"
武则天,安琪拉,18,阵营2 胜利,"狂铁,武则天,公孙离,铠,杨玉环","哪吒,安琪拉,元流之子(射手),诸葛亮,刘邦"
武则天,安琪拉,19,阵营2 胜利,"哪吒,武则天,后羿,裴擒虎,张飞","司空震,安琪拉,元流之子(射手),暃,桑启"
武则天,姜子牙,1,阵营2 胜利,"狂铁,武则天,公孙离,马超,大禹","司空震,姜子牙,虞姬,镜,鬼谷子"
武则天,姜子牙,2,阵营1 胜利,"哪吒,武则天,蚩奼,娜可露露,张飞","司空震,姜子牙,元流之子(射手),铠,苏烈"
武则天,姜子牙,3,阵营2 胜利,"老夫子,姜子牙,元流之子(射手),百里玄策,空空儿","夏洛特,武则天,公孙离,韩信,墨子"
武则天,姜子牙,4,阵营2 胜利,"哪吒,姜子牙,莱西奥,梦奇,廉颇","吕布,武则天,元流之子(射手),赵云,刘禅"
武则天,姜子牙,5,阵营1 胜利,"老夫子,武则天,戈娅,百里玄策,刘邦","花木兰,姜子牙,阿古朵,典韦,赵怀真"
武则天,姜子牙,6,阵营1 胜利,"司空震,姜子牙,百里守约,赵云,东皇太一","哪吒,武则天,蚩奼,百里玄策,盾山"
武则天,姜子牙,7,阵营1 胜利,"司空震,姜子牙,蚩奼,宫本武藏,盾山","曹操,武则天,元流之子(射手),百里玄策,苏烈"
武则天,姜子牙,8,阵营1 胜利,"关羽,武则天,蚩奼,阿轲,刘邦","夏洛特,姜子牙,戈娅,镜,项羽"
武则天,姜子牙,9,阵营2 胜利,"大司命,姜子牙,戈娅,裴擒虎,刘邦","司空震,武则天,李信,橘右京,少司缘"
武则天,姜子牙,10,阵营1 胜利,"蚩奼,姜子牙,艾琳,韩信,刘邦","马超,武则天,虞姬,宫本武藏,大禹"
武则天,姜子牙,11,阵营2 胜利,"兰陵王,武则天,元流之子(射手),马超,赵怀真","亚连,姜子牙,艾琳,云缨,盾山"
武则天,姜子牙,12,阵营2 胜利,"蒙恬,姜子牙,百里守约,诸葛亮,刘邦","元歌,武则天,元流之子(射手),暃,苏烈"
武则天,姜子牙,13,阵营1 胜利,"哪吒,武则天,敖隐,马超,大乔","亚瑟,姜子牙,公孙离,橘右京,刘邦"
武则天,姜子牙,14,阵营1 胜利,"影,武则天,戈娅,赵云,少司缘","关羽,姜子牙,百里守约,百里玄策,张飞"
武则天,姜子牙,15,阵营1 胜利,"元歌,姜子牙,敖隐,韩信,刘邦","关羽,武则天,元流之子(射手),云缨,大禹"
武则天,姜子牙,16,阵营1 胜利,"吕布,姜子牙,戈娅,司马懿,元流之子(辅助)","曹操,武则天,元流之子(射手),韩信,盾山"
武则天,姜子牙,17,阵营1 胜利,"老夫子,武则天,百里守约,马超,张飞","司空震,姜子牙,元流之子(射手),阿古朵,少司缘"
武则天,姜子牙,18,阵营2 胜利,"影,武则天,蚩奼,哪吒,张飞","元歌,姜子牙,李信,马超,太乙真人"
武则天,姜子牙,19,阵营1 胜利,"钟无艳,姜子牙,狄仁杰,橘右京,廉颇","达摩,武则天,元流之子(射手),云缨,太乙真人"
武则天,王昭君,1,阵营2 胜利,"狂铁,王昭君,戈娅,马超,张良","影,武则天,元流之子(射手),曜,少司缘"
武则天,王昭君,2,阵营1 胜利,"白起,武则天,元流之子(射手),诸葛亮,大禹","夏洛特,王昭君,蚩奼,暃,刘邦"
武则天,王昭君,3,阵营2 胜利,"关羽,王昭君,戈娅,露娜,杨玉环","哪吒,武则天,蚩奼,韩信,张飞"
武则天,王昭君,4,阵营1 胜利,"哪吒,王昭君,李元芳,暃,少司缘","海诺,武则天,虞姬,杨戬,墨子"
武则天,王昭君,5,阵营2 胜利,"哪吒,王昭君,戈娅,宫本武藏,少司缘","关羽,武则天,孙尚香,铠,大乔"
武则天,王昭君,6,阵营1 胜利,"夏洛特,武则天,公孙离,云缨,少司缘","元歌,王昭君,蚩奼,韩信,盾山"
武则天,王昭君,7,阵营1 胜利,"哪吒,王昭君,元流之子(射手),暃,张良","杨戬,武则天,蚩奼,镜,桑启"
武则天,王昭君,8,阵营2 胜利,"元歌,王昭君,敖隐,孙悟空,鲁班大师","司空震,武则天,虞姬,暃,少司缘"
武则天,王昭君,9,阵营1 胜利,"元歌,王昭君,虞姬,马超,少司缘","曹操,武则天,元流之子(射手),露娜,大乔"
武则天,王昭君,10,阵营2 胜利,"狂铁,王昭君,元流之子(射手),镜,刘邦","曹操,武则天,戈娅,暃,苏烈"
武则天,王昭君,11,阵营1 胜利,"老夫子,王昭君,虞姬,司马懿,盾山","司空震,武则天,蚩奼,镜,刘邦"
武则天,王昭君,12,阵营1 胜利,"狂铁,武则天,公孙离,韩信,刘邦","夏洛特,王昭君,狄仁杰,暃,大禹"
武则天,王昭君,13,阵营1 胜利,"影,武则天,李信,马超,太乙真人","元歌,王昭君,敖隐,暃,张飞"
武则天,王昭君,14,阵营2 胜利,"狂铁,王昭君,公孙离,马超,孙膑","影,武则天,艾琳,铠,盾山"
武则天,王昭君,15,阵营1 胜利,"老夫子,王昭君,元流之子(射手),雅典娜,苏烈","曹操,武则天,苍,云缨,杨玉环"
武则天,王昭君,16,阵营1 胜利,"蒙恬,武则天,公孙离,澜,大禹","曹操,王昭君,元流之子(射手),雅典娜,张飞"
武则天,王昭君,17,阵营1 胜利,"老夫子,王昭君,后羿,孙悟空,大乔","马超,武则天,狄仁杰,镜,太乙真人"
武则天,王昭君,18,阵营1 胜利,"夏洛特,王昭君,元流之子(射手),诸葛亮,苏烈","蒙恬,武则天,狄仁杰,裴擒虎,盾山"
武则天,王昭君,19,阵营1 胜利,"达摩,武则天,元流之子(射手),孙悟空,刘邦","狂铁,王昭君,百里守约,百里玄策,杨玉环"
武则天,张良,1,阵营2 胜利,"狂铁,张良,苍,诸葛亮,刘邦","蚩奼,武则天,戈娅,司马懿,鬼谷子"
武则天,张良,2,阵营2 胜利,"司空震,张良,虞姬,裴擒虎,苏烈","马超,武则天,蚩奼,暃,少司缘"
武则天,张良,3,阵营2 胜利,"芈月,武则天,蚩奼,云缨,大禹","兰陵王,张良,戈娅,杨戬,刘邦"
武则天,张良,4,阵营1 胜利,"貂蝉,武则天,李信,马超,元流之子(辅助)","关羽,张良,元流之子(射手),铠,空空儿"
武则天,张良,5,阵营2 胜利,"哪吒,张良,艾琳,雅典娜,元流之子(辅助)","司空震,武则天,蚩奼,韩信,刘邦"
武则天,张良,6,阵营2 胜利,"吕布,武则天,虞姬,韩信,大乔","狂铁,张良,元流之子(射手),阿古朵,盾山"
武则天,张良,7,阵营2 胜利,"关羽,张良,孙尚香,镜,张飞","蚩奼,武则天,元流之子(射手),云缨,钟馗"
武则天,张良,8,阵营1 胜利,"蒙恬,武则天,戈娅,韩信,刘邦","关羽,张良,孙权,杨戬,少司缘"
武则天,张良,9,阵营1 胜利,"哪吒,张良,李信,澜,大禹","芈月,武则天,戈娅,镜,少司缘"
武则天,张良,10,阵营1 胜利,"元歌,张良,元流之子(射手),宫本武藏,刘邦","哪吒,武则天,艾琳,马超,赵怀真"
武则天,张良,11,阵营1 胜利,"元歌,张良,公孙离,曜,张飞","司空震,武则天,艾琳,孙悟空,元流之子(辅助)"
武则天,张良,12,阵营2 胜利,"曹操,武则天,戈娅,云中君,太乙真人","关羽,张良,元流之子(射手),马超,大禹"
武则天,张良,13,阵营1 胜利,"狂铁,张良,李信,裴擒虎,少司缘","曹操,武则天,孙权,赵云,苏烈"
武则天,张良,14,阵营1 胜利,"苏烈,武则天,蚩奼,大司命,少司缘","狂铁,张良,元流之子(射手),司马懿,关羽"
武则天,张良,15,阵营2 胜利,"关羽,武则天,元歌,露娜,大禹","曹操,张良,戈娅,阿古朵,元流之子(辅助)"
武则天,张良,16,阵营1 胜利,"哪吒,武则天,艾琳,镜,苏烈","司空震,张良,虞姬,铠,刘邦"
武则天,张良,17,阵营2 胜利,"花木兰,武则天,蚩奼,孙悟空,少司缘","老夫子,张良,艾琳,百里玄策,盾山"
武则天,张良,18,阵营1 胜利,"姬小满,张良,狄仁杰,典韦,元流之子(辅助)","杨戬,武则天,鲁班七号,露娜,大禹"
武则天,张良,19,阵营2 胜利,"元歌,武则天,元流之子(射手),橘右京,张飞","曹操,张良,艾琳,李白,太乙真人"
武则天,不知火舞,1,阵营2 胜利,"影,武则天,狄仁杰,马超,朵莉亚","老夫子,不知火舞,元流之子(射手),镜,廉颇"
武则天,不知火舞,2,阵营1 胜利,"老夫子,不知火舞,戈娅,盘古,少司缘","关羽,武则天,孙权,马超,廉颇"
武则天,不知火舞,3,阵营2 胜利,"曹操,武则天,虞姬,娜可露露,盾山","哪吒,不知火舞,蚩奼,李白,刘邦"
武则天,不知火舞,4,阵营2 胜利,"司空震,不知火舞,元流之子(射手),云缨,张飞","关羽,武则天,公孙离,裴擒虎,少司缘"
武则天,不知火舞,5,阵营2 胜利,"姬小满,不知火舞,虞姬,典韦,刘邦","司空震,武则天,李信,刘备,大禹"
武则天,不知火舞,6,阵营2 胜利,"姬小满,不知火舞,元流之子(射手),暃,太乙真人","老夫子,武则天,马可波罗,韩信,大乔"
武则天,不知火舞,7,阵营1 胜利,"老夫子,武则天,蚩奼,裴擒虎,杨玉环","狂铁,不知火舞,元流之子(射手),典韦,张飞"
武则天,不知火舞,8,阵营2 胜利,"元歌,不知火舞,孙权,暃,廉颇","司空震,武则天,戈娅,曜,元流之子(辅助)"
武则天,不知火舞,9,阵营2 胜利,"司空震,不知火舞,元流之子(射手),杨戬,少司缘","夏洛特,武则天,后羿,裴擒虎,朵莉亚"
武则天,不知火舞,10,阵营2 胜利,"曹操,不知火舞,戈娅,裴擒虎,张飞","刘邦,武则天,元流之子(射手),云缨,大乔"
武则天,不知火舞,11,阵营1 胜利,"司空震,不知火舞,元流之子(射手),暃,刘邦","哪吒,武则天,艾琳,盘古,元流之子(辅助)"
武则天,不知火舞,12,阵营1 胜利,"司空震,武则天,元流之子(射手),韩信,墨子","狂铁,不知火舞,艾琳,裴擒虎,大禹"
武则天,不知火舞,13,阵营2 胜利,"影,不知火舞,元流之子(射手),云缨,杨玉环","花木兰,武则天,孙权,镜,刘邦"
武则天,不知火舞,14,阵营1 胜利,"花木兰,不知火舞,戈娅,韩信,少司缘","司空震,武则天,元流之子(射手),阿古朵,墨子"
武则天,不知火舞,15,阵营1 胜利,"曹操,不知火舞,鲁班七号,曜,盾山","元歌,武则天,元流之子(射手),暃,张飞"
武则天,不知火舞,16,阵营1 胜利,"曹操,武则天,蚩奼,阿古朵,少司缘","哪吒,不知火舞,戈娅,百里玄策,张飞"
武则天,不知火舞,17,阵营2 胜利,"元歌,武则天,艾琳,马超,张飞","影,不知火舞,苍,司马懿,少司缘"
武则天,不知火舞,18,阵营1 胜利,"哪吒,武则天,戈娅,裴擒虎,元流之子(坦克)","老夫子,不知火舞,虞姬,司马懿,刘邦"
武则天,不知火舞,19,阵营2 胜利,"元歌,不知火舞,苍,铠,张飞","曹操,武则天,虞姬,韩信,太乙真人"
武则天,杨玉环,1,阵营1 胜利,"狂铁,杨玉环,戈娅,雅典娜,苏烈","蒙恬,武则天,元流之子(射手),马超,张飞"
武则天,杨玉环,2,阵营2 胜利,"司空震,武则天,敖隐,云缨,张飞","曹操,杨玉环,苍,阿古朵,太乙真人"
武则天,杨玉环,3,阵营1 胜利,"老夫子,武则天,蚩奼,暃,苏烈","哪吒,杨玉环,艾琳,云缨,盾山"
武则天,杨玉环,4,阵营1 胜利,"哪吒,杨玉环,元流之子(射手),韩信,瑶","影,武则天,戈娅,镜,刘邦"
武则天,杨玉环,5,阵营2 胜利,"影,武则天,公孙离,裴擒虎,少司缘","关羽,杨玉环,孙权,暃,大乔"
武则天,杨玉环,6,阵营1 胜利,"哪吒,武则天,元流之子(射手),赵云,刘邦","老夫子,杨玉环,孙尚香,云缨,大禹"
武则天,杨玉环,7,阵营1 胜利,"孙悟空,杨玉环,元流之子(射手),裴擒虎,苏烈","夏洛特,武则天,孙尚香,马超,盾山"
武则天,杨玉环,8,阵营1 胜利,"钟无艳,杨玉环,黄忠,刘备,太乙真人","狂铁,武则天,敖隐,韩信,墨子"
武则天,杨玉环,9,阵营1 胜利,"影,武则天,蚩奼,暃,刘禅","司空震,杨玉环,虞姬,澜,张飞"
武则天,杨玉环,10,阵营2 胜利,"蚩奼,杨玉环,艾琳,镜,盾山","狂铁,武则天,狄仁杰,阿古朵,元流之子(辅助)"
武则天,杨玉环,11,阵营2 胜利,"花木兰,武则天,孙权,马超,张飞","曹操,杨玉环,元流之子(射手),镜,桑启"
武则天,杨玉环,12,阵营1 胜利,"影,杨玉环,蚩奼,宫本武藏,苏烈","哪吒,武则天,元流之子(射手),铠,桑启"
武则天,杨玉环,13,阵营2 胜利,"老夫子,杨玉环,戈娅,镜,大禹","蒙恬,武则天,虞姬,孙悟空,刘邦"
武则天,杨玉环,14,阵营2 胜利,"司空震,杨玉环,公孙离,裴擒虎,蔡文姬","达摩,武则天,元流之子(射手),影,太乙真人"
武则天,杨玉环,15,阵营2 胜利,"蚩奼,杨玉环,苍,裴擒虎,大禹","狂铁,武则天,后羿,百里玄策,元流之子(辅助)"
武则天,杨玉环,16,阵营2 胜利,"达摩,武则天,公孙离,元流之子(坦克),少司缘","曹操,杨玉环,艾琳,百里玄策,元流之子(辅助)"
武则天,杨玉环,17,阵营2 胜利,"亚瑟,武则天,狄仁杰,诸葛亮,盾山","曹操,杨玉环,戈娅,暃,苏烈"
武则天,杨玉环,18,阵营1 胜利,"达摩,武则天,黄忠,裴擒虎,太乙真人","项羽,杨玉环,元流之子(射手),韩信,少司缘"
武则天,杨玉环,19,阵营1 胜利,"花木兰,杨玉环,戈娅,孙悟空,元流之子(坦克)","马超,武则天,公孙离,橘右京,少司缘"
武则天,女娲,1,阵营1 胜利,"司空震,武则天,孙权,暃,少司缘","吕布,女娲,戈娅,哪吒,苏烈"
武则天,女娲,2,阵营2 胜利,"兰陵王,武则天,戈娅,裴擒虎,刘邦","关羽,女娲,狄仁杰,韩信,苏烈"
武则天,女娲,3,阵营2 胜利,"廉颇,武则天,戈娅,大司命,张飞","曹操,女娲,孙权,韩信,大乔"
武则天,女娲,4,阵营1 胜利,"姬小满,女娲,百里守约,韩信,大乔","影,武则天,敖隐,澜,苏烈"
